Scan REF,E01-08-dd.gpr;E01-10-dd.gpr,E01-08-dd.gpr;E01-10-dd.gpr,E01-08-dd.gpr;E01-10-dd.gpr,htu_yap04mM_2_1.gpr;htu_yap04mM_add1.gpr,htu_yap04mM_2_1.gpr;htu_yap04mM_add1.gpr,htu_yap04mM_2_1.gpr;htu_yap04mM_add1.gpr,mena_wt.gpr;mena_wt22.gpr,mena_wt.gpr;mena_wt22.gpr,mena_wt.gpr;mena_wt22.gpr,htu_skn04mM_2.gpr;htu_skn04mM_add.gpr,htu_skn04mM_2.gpr;htu_skn04mM_add.gpr,htu_skn04mM_2.gpr;htu_skn04mM_add.gpr,mena_sy.gpr;mena_sy22.gpr,mena_sy.gpr;mena_sy22.gpr,mena_sy.gpr;mena_sy22.gpr,E01-07-WT.gpr;E01-09-WT.gpr,E01-07-WT.gpr;E01-09-WT.gpr,E01-07-WT.gpr;E01-09-WT.gpr
Reporter REF,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2
CAGL0L02849g,-0.763655956,0.131434771,0.126151318,1.287491551,0.004248348,0.026655512,-0.555470822,0.705752863,0.718242193,0.378335988,0.524707972,0.58185395,-0.84317209,0.647254225,1.173441683,-0.927238552,0.560230611,0.26955843
CAGL0L02871g,-1.396178409,0.235682613,0.181203773,1.463763539,null,null,-1.523090818,0.705999887,0.275133211,0.511611718,0.185614352,0.035711412,-0.545111256,0.415054031,0.293521631,-0.946926663,0.13486699,0.525541609
CAGL0L02893g,-0.259232335,0.172552453,0.088204906,0.046000846,0.808782707,0.175402036,-0.211937669,0.52904849,0.899249502,-0.078316894,0.416086951,0.298999898,0.161463423,null,null,-0.06942191,0.168446664,0.653823967
CAGL0L02915g,-0.732528876,0.237869135,0.294774581,0.495428819,0.222275874,0.473633806,-1.223213947,0.697519266,0.304160219,0.219613253,0.146824424,0.075437265,-0.401853432,0.523506671,0.277888571,-0.713035965,0.645737661,0.155511475
CAGL0L02959g,0.324369004,0.235842047,0.275403525,0.440473686,1.502217553,2.795746305,1.237968452,0.456870292,0.367451839,null,null,null,0.361454243,0.215200137,0.554327398,-0.519521697,0.36075228,0.371356727
CAGL0L02981g,-0.23816228,0.342451048,0.409142991,-0.100670596,0.076919533,0.018759577,-0.076574525,null,null,null,null,null,null,null,null,null,null,null
CAGL0L03003g,-0.753760723,0.207546325,0.289105851,0.593512109,0.188494637,0.14742588,0.025786614,0.332745348,0.887419504,0.424726055,0.195230496,0.312907638,-0.337476956,0.189741457,1.234769085,-0.86644199,1.119308361,1.306737868
CAGL0L03025g,-0.857411131,0.209920743,0.093592029,0.670602422,0.163950325,0.073184867,-0.354848932,0.43477827,0.890621172,0.866213011,0.363980777,0.093097956,0.138491499,0.520084347,1.001080853,-0.710965133,1.123039768,1.380971627
CAGL0L03047g,-1.201037836,0.327852018,0.386689838,1.221033293,0.008835109,0.0348338,0.761589718,1.657279662,1.159925752,0.241420593,null,null,null,null,null,-0.836847158,0.402740961,0.344674232
CAGL0L03069g,0.166016344,0.128593828,0.229033648,-0.25295587,0.009856725,0.023150149,1.221593639,0.783938867,0.758952422,null,null,null,null,null,null,null,null,null
CAGL0L03091g,-0.452366869,0.439617155,0.475064971,0.112531374,0.060820901,0.008698877,-0.097149487,0.269218965,0.704051359,0.285905633,0.072308014,0.222715301,-0.636683928,0.452794693,0.578664586,-0.477363472,0.623974997,1.043469605
CAGL0L03113g,0.252692029,0.107009601,0.206168318,0.251449416,0.186005557,0.926098232,0.34905129,0.456870292,0.500936214,-0.461630805,0.63767788,0.694287348,0.100544126,0.070087625,1.070769356,-0.387776723,null,null
CAGL0L03135g,null,null,null,-0.052599944,0.552695001,1.450961822,0.615289346,0.432136669,0.830770891,-0.078319589,0.647332656,0.656968006,0.788870087,0.769415099,0.635047233,-0.670110619,null,null
CAGL0L03157g,0.190863504,0.086799056,0.15058871,null,null,null,0.860525581,null,null,0.40108046,null,null,null,null,null,null,null,null
CAGL0L03179g,0.249455005,0.026243147,0.122858995,-0.25122051,0.097477429,0.090297672,null,null,null,0.179565959,null,null,-0.025596297,0.412376018,0.812443117,0.286246069,0.844047539,1.157376077
CAGL0L03201g,0.09585491,0.128397417,0.21109035,0.19678301,0.391647548,1.21729321,0.25762091,null,null,0.009297745,null,null,-1.914026777,null,null,null,null,null
CAGL0L03223g,-0.054674229,0.393413,0.171149078,-0.181832175,0.002310585,0.027866704,0.74211942,null,null,null,null,null,0.891767877,0.586815244,0.711602636,null,null,null
CAGL0L03245g,-0.616153593,0.102607603,0.180419701,0.311989119,0.04575892,0.000713474,0.735946822,0.498591171,0.594741898,0.019556237,0.058443797,0.127658306,0.480510759,1.382972289,1.460118185,-0.501152105,0.257662959,0.812397214
CAGL0L03267g,-0.102421737,0.077864474,0.072923871,null,null,null,1.447952122,null,null,null,null,null,null,null,null,null,null,null
CAGL0L03289g,-0.210622975,0.141953547,0.231160918,-0.156089478,0.896666796,0.257764092,-0.882727269,0.740945375,0.310511044,-0.363409425,0.278949233,0.304790276,-0.805672768,0.564260114,0.118133127,-0.262696758,0.244705337,0.442502256
CAGL0L03311g,-0.007276555,0.26712661,0.141618405,0.074417679,0.381176817,1.197660615,-0.272353219,0.58193533,0.35012427,0.048211284,0.308085778,0.140511889,-1.27301379,0.454828771,0.18856334,-0.708297065,1.282216503,1.462354263
CAGL0L03333g,0.057629118,0.08479932,0.124630705,-0.046953276,0.278441065,0.204169835,0.214964813,0.185581492,0.583384275,0.955936759,1.546881778,1.23681067,0.442622474,0.222073125,0.58395924,null,null,null
CAGL0L03355g,0.374355065,0.102361326,0.190215098,-0.582648775,0.43140338,0.301639107,null,null,null,null,null,null,null,null,null,null,null,null
CAGL0L03377g,0.253591849,0.27381827,0.30278893,null,null,null,null,null,null,null,null,null,1.258545372,null,null,null,null,null
CAGL0L03388g,null,null,null,-0.204740908,0.348773105,0.823075227,null,null,null,null,null,null,null,null,null,-0.155623364,0.171353407,0.769493697
CAGL0L03410g,0.061383145,0.091232056,0.136530386,-0.014612829,0.044169355,0.001706798,0.601311225,0.456870292,0.347137443,0.746572234,null,null,0.468488692,0.893059248,0.162799617,null,null,null
CAGL0L03432g,0.209378958,0.134352624,0.158409471,0.075356255,0.208254261,0.159863118,0.978466838,null,null,0.269047056,0.474126091,0.414238023,null,null,null,-0.197006444,0.860717451,1.575867156
CAGL0L03454g,-0.075836215,0.28650371,0.335655188,1.677765838,1.544551394,2.35276053,-0.238462473,0.650619545,0.460699082,4.767812634,0.051841764,0.139485174,0.903324007,0.471218785,0.63085586,-2.461629593,null,null
CAGL0L03476g,-0.438746557,0.581547067,0.392252099,0.698462203,0.624976823,1.07388771,0.232684286,0.379590478,1.024627777,null,null,null,0.839167902,0.479399046,0.663453706,-0.555939599,null,null
CAGL0L03498g,0.213064211,0.277446448,0.343854269,0.14778281,0.915539013,2.148185114,-0.1555613,0.7928728,0.45101526,0.043054362,0.218525745,0.330118166,0.882731705,0.929177812,1.038258361,null,null,null
CAGL0L03520g,-0.094248219,0.212280129,0.298589138,0.221968212,0.045317548,0.057647091,-0.65877597,1.361988274,2.059404513,-0.673105652,null,null,-0.045895676,1.016028807,1.224785711,-0.261188424,0.242129329,0.372027525
CAGL0L03542g,0.970213044,0.422776073,0.223614316,-0.721197631,0.033414073,0.050201909,-0.136375537,0.456870292,1.533768628,-0.122928833,0.031367094,0.13938616,0.039609259,0.4452691,1.505946322,0.942655871,0.344698835,0.874513289
CAGL0L03564g,0.491632087,0.330981293,0.131293806,-0.120086494,0.170196819,0.53317637,0.774357125,0.456870292,0.595061518,-0.09557793,0.670059804,0.423123704,0.736308593,0.440967012,0.425713701,0.654738773,0.426960447,0.953546137
CAGL0L03586g,-0.917032184,0.255402815,0.32938867,0.843034318,0.252773409,0.128869009,-0.607272917,0.646746631,1.114656302,-0.069659699,0.083065318,0.109828835,-0.742413982,0.281093694,0.755693234,-0.505599182,0.20666609,0.540354756
CAGL0L03608g,0.159859508,0.041434179,0.151351884,0.265044693,0.085627839,0.082875757,0.549882152,0.701714486,0.371314419,0.013974555,1.16263487,1.089652036,0.567320461,0.13314649,0.509535679,null,null,null
CAGL0L03630g,-0.333724133,0.282711824,0.349370918,0.518576601,0.200903104,0.096328064,0.067081976,1.162686311,0.264769665,-1.387557661,0.692735388,0.559656676,-0.395395665,0.26801829,0.233412106,0.140838349,0.401287187,0.373532953
CAGL0L03652g,0.359766917,0.512341258,0.529958957,0.678341337,1.590943944,4.052482811,0.242585732,0.743401276,0.33674398,2.158136811,null,null,-0.190682342,0.408042565,1.466263715,null,null,null
CAGL0L03674g,-0.53849181,0.216259273,0.243512133,-0.099916527,0.115121551,0.101354676,-1.092705904,0.812047583,1.458372729,null,null,null,0.070884248,null,null,null,null,null
CAGL0L03696g,-0.236801461,0.279091224,0.329676391,-0.389571433,0.058361656,0.06580796,0.62419019,0.629682152,0.754955966,null,null,null,0.065357091,0.95194481,1.019830824,null,null,null
CAGL0L03718g,0.090516808,0.126748022,0.220637487,0.298975815,0.014190246,0.038181616,0.632320599,0.74829841,0.477187383,-0.051924035,0.399508266,0.465467561,0.243777699,0.593425666,0.487698167,0.079484272,0.178932415,0.527526141
CAGL0L03740g,-1.063145253,0.238647265,0.04951477,0.479344243,0.014633944,0.038459009,0.006255091,0.669876105,0.549551966,0.842513066,0.266224555,0.02247699,-0.665747192,0.925629624,0.230302164,-0.013074773,0.536267812,0.960996462
CAGL0L03762g,0.27763902,0.193200764,0.147402423,-0.196487746,0.123853391,0.106829392,1.796441096,0.024441946,0.832671598,null,null,null,0.3594028,null,null,null,null,null
CAGL0L03784g,-0.375098384,0.105647979,0.181495862,0.014706119,0.077524901,0.077802157,-0.349779469,0.386333142,0.588374601,null,null,null,-0.377921513,0.307530414,1.610127327,null,null,null
CAGL0L03806g,-2.106659337,0.16328522,0.217650368,0.954524896,0.148854933,0.122516101,-0.908247059,0.554762166,1.084067528,0.859127417,0.151398347,0.060421789,-0.901845623,0.388673313,0.436216272,-0.323208324,1.082499597,0.117070833
CAGL0L03828g,-1.787462001,0.234751306,0.140449221,0.258572565,0.098606118,0.032314379,-0.057775544,0.567955143,0.328057638,0.483692077,0.114202749,0.253347664,0.809889723,0.045972788,0.368078977,-1.400129808,0.088708819,0
CAGL0L03843,-4.004248964,0.410396898,0.460815125,1.148458386,null,null,-1.624927342,0.624795536,0.423957767,0.677280524,1.597538279,1.05814686,-0.564207985,0.220786987,0.341436961,-2.476089223,0.389358967,0.424251641
CAGL0L03846,-2.957438329,0.169273753,0.245166172,1.778948219,0.038291837,0.053252549,-1.615860079,0.636938843,0.351663752,0.445276234,null,null,-0.981102808,0.439775734,0.21081627,-2.185934023,0.11169885,0.025739891
CAGL0L03872g,-1.307796239,0.350012762,0.137323622,0.808662675,0.009474985,0.035233811,-0.99385866,0.569348067,1.453973629,0.863819905,0.831098597,0.436344048,-0.011373655,1.031668506,1.349023382,-0.583576831,0.218237207,0.702827569
CAGL0L03894g,-0.542947347,0.219489133,0.071625895,0.39215107,null,null,-0.368911892,null,null,1.040779294,null,null,null,null,null,null,null,null
CAGL0L03916g,-0.114667483,0.485119014,0.278411938,0.208706488,0.536302138,1.434420355,0.294892155,0.474940906,0.452861972,null,null,null,-0.702293559,null,null,null,null,null
CAGL0L03938g,0.68921817,0.104703264,0.198991229,-0.351677279,0.219736066,0.167096887,1.184917716,null,null,0.306925932,null,null,0.869282671,null,null,null,null,null
CAGL0L03960g,0.266199263,0.187484729,0.119889024,0.208527107,0.191667904,0.149422257,0.764852698,0.828869322,0.28114269,0.151042362,0.014944519,0.15920501,0.043172318,0.890534345,0.817731437,-0.082787315,0.486645508,1.222258122
CAGL0L03982g,0.280700707,0.496868527,0.349512041,-0.460593106,0.02217284,0.015452873,null,null,null,-0.530355992,0.235085351,0,null,null,null,null,null,null
CAGL0L04004g,-0.306732984,0.269187894,0.164989988,-0.011137109,0.008572481,0.023952814,-0.095129429,0.608482762,0.370033783,0.621002613,0.238816209,0.237714372,-0.431473698,0.137825697,0.3970875,-0.381330383,0.501332225,0.46512348
CAGL0L04026g,-0.390226409,0.067025626,0.167959768,0.829483609,null,null,0.662811095,1.008081887,0.504616152,0.535776273,null,null,null,null,null,-0.03680372,0.124038539,0.712068154
CAGL0L04048g,0.729530519,0.2038011,0.232219326,-0.175281042,0.044457205,0.00152692,0.154415628,null,null,0.074104623,0.306052339,0.372453509,0.757291023,0.686728318,0.242421183,0.76841766,0.233155869,0.666706873
CAGL0L04070g,1.518033297,0.269388907,0.147726589,0.138478244,1.023005074,1.647025183,-0.626180365,0.391864315,0.292003906,1.707300923,2.16688888,2.878911718,1.434856173,0.268128357,0.126550091,0.499330557,0.894472352,1.481602216
CAGL0L04092g,-0.259762095,0.265216654,0.15306646,0.554034336,0.238587348,0.623316498,-0.219238338,0.291191053,0.62882641,-0.118488616,0.326431676,0.389641108,-0.601447228,0.814528859,0.667565001,-0.840826608,0.789779047,1.116442324
CAGL0L04114g,-0.804761028,0.20498774,0.204114679,0.034093175,0.421699307,0.295410987,1.576220244,0.456870292,0.359464729,null,null,null,null,null,null,-0.65611146,0.503538842,0.986828356
CAGL0L04136g,-0.081155951,0.08455999,0.038308783,0.093291884,0.053135458,0.062537956,0.616447661,0.777605203,0.655377496,0.30955758,0.551241805,0.596510153,null,null,null,-0.009592455,0.383572818,1.012636259
CAGL0L04158g,0.608351589,0.263373963,0.164565991,-0.167357252,0.09603404,0.030706588,1.898368413,0.456870292,0.12212356,-1.164494038,null,null,0.243643153,0.335634426,0.720598875,null,null,null
CAGL0L04180g,-0.045784462,0.404315866,0.377747021,-0.138103432,0.260326821,0.19271386,null,null,null,-0.227545881,null,null,0.150520364,null,null,null,null,null
CAGL0L04202g,0.405910955,0.179900768,0.253902815,null,null,null,0.826548202,null,null,null,null,null,null,null,null,null,null,null
CAGL0L04224g,0.855568685,0.372504438,0.393906998,-0.270605997,0.282721173,0.14769338,0.956995989,0.283648555,0.715426136,-0.199634308,0.214397289,0.169582006,0.317186032,0.192365926,0.501311192,-0.011154533,0.190422719,0.474981607
CAGL0L04246g,-0.053648742,0.252800038,0.330517419,0.066579201,0.139306641,0.286732123,-0.643568212,0.964644918,0.322010718,-0.286930548,0.37551135,0.345076331,-0.740789029,0.822665871,0.190996579,-0.34949479,0.838245701,0.113030704
CAGL0L04268g,1.928032701,0.22292243,0.297944225,0.3589829,1.506587114,3.744484573,0.313815449,null,null,0.449036359,0.282560264,0.415418618,0.655583878,0.654513342,0.359110902,null,null,null
CAGL0L04290g,0.039698758,0.258848903,0.327027866,0.283676225,0.038160215,0.053170226,0.591279541,0.434934236,1.019442766,null,null,null,0.468004921,1.611333098,1.907579038,null,null,null
CAGL0L04312g,0.495421618,0.287137521,0.354526175,-0.137550329,0.000750735,0.029780223,0.219500756,0.588009113,0.355352542,-0.070730259,0.067122961,0.103786981,-0.657182662,0.220638829,0.246370098,1.017476168,0.311844145,0.437786563
CAGL0L04334g,0.956579431,0.220146906,0.287214961,0.172990255,1.157119254,1.97657895,0.236672878,0.508239489,0.330709094,-0.028737436,0.230725291,0.072724778,0.606099243,1.283366616,1.427119497,null,null,null
CAGL0L04356g,-0.595352567,0.33606879,0.383058048,0.358327602,0.095235191,0.030207242,-0.442979442,0.41258844,0.463532552,0.652908863,0.545532816,0.600319665,-0.526985881,0.284733539,0.29226093,-0.517641742,0.213077928,0.743606871
CAGL0L04378g,-0.350573656,0.65846507,0.578674205,1.398643712,null,null,1.293731203,null,null,0.952984761,null,null,null,null,null,null,null,null
CAGL0L04400g,-0.817501068,0.149164996,0.233882184,-0.030982813,0.226826572,0.171566678,0.328632608,0.659332124,0.353851347,null,null,null,-0.04656494,0.479611357,0.446423847,null,null,null
CAGL0L04422g,0.258563071,0.099806443,0.152011743,-0.392040706,0.003556086,0.031533802,1.194093941,0.377842946,0.590399107,null,null,null,0.98136822,0.735710872,0.891129046,null,null,null
CAGL0L04444g,0.129415094,0.081701566,0.17041865,-0.172600366,0.066144149,0.765484398,0.642944967,0.285655125,0.818078327,0.383485283,0.523938779,0.1837571,0.101601227,0.112471314,0.515412523,-0.060536421,0.161306107,0.740213523
CAGL0L04466g,-0.131232373,0.378095066,0.410352549,0.395933126,0.054161464,0.004537314,0.367282617,0.645470278,0.282513531,-0.18918763,0.045493475,0.203159294,-0.059245714,0.465046878,0.865699751,0.460497771,0.805506324,0.703584423
CAGL0L04488g,-0.295556803,0.446949383,0.411767702,-0.37865596,0.626177022,0.041475156,-0.154086669,0.468243422,1.485686907,-0.114507395,0.250862252,0.208688149,0.808411846,0.475952195,0.321795039,null,null,null
CAGL0L04532g,-0.679655724,0.671198804,0.672264356,0.231103166,0.223916395,0.366867966,-1.00253536,0.538395517,0.362164797,-0.007194062,0.101540094,0.150916141,-0.962456587,0.251719487,0.252438234,-0.350769594,0.564882129,0.242980986
CAGL0L04554g,0.195832915,0.3759386,0.438658004,0.301620809,0.489961178,1.260877618,0.742223884,0.924461275,1.644901038,0.208218458,0.040520753,0.199536615,-0.136591516,0.352443618,1.343115755,null,null,null
CAGL0L04576g,0.315552893,0.494611745,0.514904275,0.5231221,0.130142649,0.052032639,-0.085296297,0.482718787,1.048491096,-0.228226602,0.384037671,0.158451718,0.811584855,0.777931881,0.490110868,null,null,null
CAGL0L04598g,1.170229522,0.232740731,0.303585863,null,null,null,0.999487629,0.456870292,0.282643826,-0.231074813,0.277903533,0.264252278,0.866921291,0.972055266,0.838142898,null,null,null
CAGL0L04620g,0.00697527,0.216012115,0.254588699,-0.046821419,0.298228709,0.157453255,0.611767571,0.849730308,0.271348097,-0.445623496,0.224949695,0.153118676,0.269930874,0.101971579,0.75057029,null,null,null
CAGL0L04642g,0.085421118,0.390593934,0.373436876,-0.705734,0.22103135,0.378226521,-0.872525962,0.348736533,0.827704149,-0.220470403,0.092903732,0.116614215,-0.742174993,0.699487397,0.968811578,0.199486341,0.109235517,0.580263867
CAGL0L04664g,-0.002127742,0.185434789,0.244882784,2.363912445,0.095013803,0.088754354,0.810372218,0.493730098,1.01596278,1.530035873,1.362575411,0.86264411,-0.495812996,0.477529043,0.555085178,1.242947064,0.339429707,0.666058342
CAGL0L04686g,-0.484884285,0.060676136,0.058240856,0.87329589,0.969138584,0.873150978,-1.054347185,null,null,0.222836748,0.390462854,0.412015325,1.406979951,null,null,null,null,null
CAGL0L04708g,0.903722647,0.231966304,0.105866113,-0.310945847,0.052831714,0.003706345,1.021163341,0.714766364,0.269228981,0.186433807,0.127808852,0.179433059,-0.452747083,0.36259477,0.47714099,-0.531722695,0.803418098,1.134208925
CAGL0L04730g,1.237908229,0.199246312,0.127421744,-0.245369896,0.038419059,0.05333212,null,null,null,-0.058715753,0.179378707,0.301219798,1.457670795,0.481870783,0.577937359,null,null,null
CAGL0L04752g,0.106341533,0.058542762,0.17206835,0.667730974,0.946195507,1.956457984,0.094744313,null,null,null,null,null,0.65014283,0.288705359,0.445349662,null,null,null
CAGL0L04774g,-0.336744685,0.062021798,0.17020277,0.822980573,0.833017651,1.403743832,-0.004652901,0.661675394,1.406340164,0.016968735,0.246908013,0.252930674,-1.002511617,0.292353689,1.995094087,-0.209560004,0.571800563,0.209209286
CAGL0L04796g,0.343365261,0.121846601,0.205882279,-0.369535752,0.453189229,0.163903579,-0.132089845,0.444210994,0.668151636,-0.327187705,0.08082563,0.109428026,-0.156779113,0.132677351,0.294699274,0.403550526,0.707656222,0.198837592
CAGL0L04818g,0.055560764,0.285490839,0.349416852,0.785368105,1.174952873,1.805994862,-0.298135423,0.548196658,0.874054693,1.70573559,0.172063446,0.235416691,0.975956723,0.799982081,0.77156023,null,null,null
CAGL0L04840g,-0.162433422,0.18938674,0.000560147,-0.151567651,0.277551985,0.313084624,-0.604603362,1.691700491,0.363816755,0.23060679,0.556846569,0.500171989,-0.600268925,1.711967795,0.572027277,0.072393216,0.294648625,0.833642408
CAGL0L04862g,-0.221570188,0.112151311,0.077286328,0.35655116,0.088112121,0.025754937,0.247791954,0.299402345,0.662157588,-0.225259729,0.182285804,0.303361876,-0.45998755,0.54079974,0.516072553,-0.359973612,null,null
CAGL0L04884g,0.435634699,0.365116092,0.27419855,-0.377402839,0.075220014,0.017697433,null,null,null,0.729453609,0.51662161,0.203856931,0.519295463,0.084898051,0.404620448,null,null,null
CAGL0L04928g,-0.739214955,0.122472876,0.201725842,0.678658349,0.441901147,0.248382013,-0.201824508,0.762742151,0.312923045,1.100327225,0.831176759,0.741395267,-0.074698276,0.166507357,0.511703651,-0.483605682,0.346058976,0.815680166
CAGL0L04950g,-1.65348915,0.301092249,0.104868099,1.426267008,0.121035402,0.046337251,-0.835371263,0.435079299,1.076000271,0.966585816,0.252573311,0.09208654,-0.25316267,0.580730906,0.870069993,-1.572481899,0.445273481,0.903654528
CAGL0L04994g,1.724620418,0.460437629,0.198978189,null,null,null,-2.063658637,null,null,0.54822401,null,null,null,null,null,-0.452541286,null,null
CAGL0L05016g,0.116428225,0.306162141,0.255335485,0.233778778,0.033108893,0.050011053,1.191096291,null,null,-1.095791068,0.447242075,0.381556376,null,null,null,-0.213248092,null,null
