Scan REF,Wt_oxidative_stress_1;Wt_oxidative_stress_2,Wt_oxidative_stress_1;Wt_oxidative_stress_2,Wt_oxidative_stress_1;Wt_oxidative_stress_2,Wt_glucose_starvation_1;Wt_glucose_starvation_2,Wt_glucose_starvation_1;Wt_glucose_starvation_2,Wt_glucose_starvation_1;Wt_glucose_starvation_2,Wt_heat_stress_1;Wt_heat_stress_2,Wt_heat_stress_1;Wt_heat_stress_2,Wt_heat_stress_1;Wt_heat_stress_2,Wt_osmotic_stress_1;Wt_osmotic_stress_2,Wt_osmotic_stress_1;Wt_osmotic_stress_2,Wt_osmotic_stress_1;Wt_osmotic_stress_2,Wt_msn24_glucose_starvation_1;Wt_msn24_glucose_starvation_2,Wt_msn24_glucose_starvation_1;Wt_msn24_glucose_starvation_2,Wt_msn24_glucose_starvation_1;Wt_msn24_glucose_starvation_2,Wt_msn24_osmotic_stress_1;Wt_msn24_osmotic_stress_2,Wt_msn24_osmotic_stress_1;Wt_msn24_osmotic_stress_2,Wt_msn24_osmotic_stress_1;Wt_msn24_osmotic_stress_2,Msn2_overexpression_1;Msn2_overexpression_2,Msn2_overexpression_1;Msn2_overexpression_2,Msn2_overexpression_1;Msn2_overexpression_2
Reporter REF,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2
CAGL0M04609g,null,null,null,-1.137980337,0.54323074,0.68934883,-0.95584567,null,null,-0.829476033,null,null,null,null,null,-1.156437199,0.615283563,0.835378237,-0.406267075,0.0351,0.0637
CAGL0M04631g,-0.317232235,null,null,-0.454179711,0.0121,0.0155,0.420591674,null,null,-0.963879078,0.169529191,0.147160166,null,null,null,-0.870136329,0.474508289,0.386324818,0.363424173,0.034916991,0.017
CAGL0M04653g,null,null,null,0.394192756,0.454798304,0.709147488,null,null,null,0.390206621,0.134274594,0.0577,null,null,null,null,null,null,0.158021082,null,null
CAGL0M04697g,0.287607297,1.046244327,1.390148933,-0.538588678,0.457067447,1.319047577,1.118401591,0.901154316,0.628981363,-0.739143172,1.676699946,2.926673361,0.597373381,0.809804305,0.75708955,0.228575923,0.711974385,1.403637534,0.24226813,0.153787886,0.0622
CAGL0M04763g,0.362308219,0.907078801,0.550916623,1.302894736,1.317151616,0.0844,1.349094522,0.493207877,0.210331932,0.689258604,0.646341119,0.655427502,1.363471732,0.221708227,0.157394815,1.399610375,0.733692839,0.172920082,0.226859447,0.670253091,0.672147709
CAGL0M04807g,0.269859706,null,null,-0.835212121,0.467107793,1.07216525,0.424885285,null,null,-0.58367156,0.0677,0.0129,-0.826153176,null,null,0.132596746,null,null,-0.49843198,0.16546705,0.150835972
CAGL0M04829g,-1.257763135,0.593669776,0.208176653,-3.9299901,0.364251626,0.560445322,-2.45883753,0.692529057,0.511442927,-3.291404035,0.180160497,0.154363071,-2.843375382,0.163794019,0.382912371,-2.139104251,0.996898485,0.553731617,-0.529600775,0.112584512,0.0347
CAGL0M04895g,0.441517485,null,null,0.973657565,0.636962972,0.547465982,null,null,null,1.202098404,0.335513894,0.360545037,1.177063537,null,null,1.299417803,0.776412292,1.023616055,null,null,null
CAGL0M04939g,0.220968644,0.669675872,1.039259465,-0.686038983,0.227232611,1.13320332,null,null,null,0.52270269,0.0929,0.361406853,0.775281953,1.299932698,1.337658456,0.437267688,0.623460841,1.454270604,-0.0521,0.104402713,0.109968574
CAGL0M04961g,0.00625,0.232161204,0.443065821,-1.26424037,0.439094863,0.673160978,-0.40106768,0.256567655,0.172122489,-0.558126666,0.107796819,0.0399,-1.358464735,0.414131124,0.452791489,-0.439763734,0.205076717,0.512909012,-0.115598602,0.00275,0.0421
CAGL0M04983g,0.971100908,0.268158402,0.505010873,0.0968,0.636255411,1.673945056,1.101049093,0.631967387,0.476075542,-0.0927,0.267334978,0.352579418,-0.387269404,0.201720653,0.200368352,-0.802495907,0.423616696,1.023157397,0.390456543,0.0746,0.0959
CAGL0M05005g,-0.109987855,0.493390044,0.975665513,0.00255,0.136326955,0.206816037,1.446072189,0.250863944,0.278972876,0.0681,0.828979157,0.498888408,-0.371453903,0.0787,0.107744721,0.400180012,0.288301855,0.971478518,-0.582357833,0.0602,0.0805
CAGL0M05027g,-0.153911973,0.290897916,0.47087442,2.083961453,1.079638652,2.313665564,0.34191437,1.593134414,1.197282431,-0.318072901,1.047726159,0.986267732,0.583334515,0.351670237,0.313548672,0.834098331,0.514724582,0.369110631,-0.122420722,0.0928,0.0216
CAGL0M05049g,-0.0624,0.302554784,0.457645162,-0.0662,0.399163108,0.755325906,0.663201095,0.185373474,0.15469321,-0.502433715,0.808587017,0.708333585,0.0677,0.278694248,0.372342687,-0.0278,0.304410443,0.895052007,-0.200977709,0.263046319,0.254854401
CAGL0M05137g,-0.436986472,null,null,0.081,0.524862559,0.813577137,null,null,null,0.381136253,0.465441052,0.636307107,-0.0681,null,null,0.732525326,0.790371899,1.638909324,0.279552642,0.14179866,0.0542
CAGL0M05159g,-0.437982429,0.303168758,0.511142341,-1.968372414,0.212018642,0.323750168,-0.28524985,0.220318372,0.158034304,-1.610319323,0.245193331,0.198522511,null,null,null,-1.520246902,0.322909702,0.375211176,-0.40414697,0.159605522,0.146907854
CAGL0M05181g,-0.824108157,null,null,-1.07507908,null,null,null,null,null,-0.728919109,0.48629256,0.357403512,-1.812389735,1.129837136,1.247871717,-1.446236559,null,null,-0.078321247,0.278609172,0.145578305
CAGL0M05203g,-0.568560203,0.448281224,0.830531348,-2.596268331,0.811273044,1.278529741,0.191840452,null,null,-1.716023867,0.80710783,0.593316633,-1.876683462,0.95204993,1.073725448,-0.934874614,0.247738671,0.533756525,-0.531665571,0.0145,0.0307
CAGL0M05247g,0.339100203,null,null,0.480250024,0.149464889,0.227087565,null,null,null,0.33273485,null,null,null,null,null,0.0742,null,null,0.187402562,0.0316,0.0193
CAGL0M05291g,-0.0878,0.22077693,0.677284266,-0.962518795,0.130325543,0.203935929,0.161251224,0.392953961,0.264066775,-0.295148953,0.113984787,0.0441,-0.948534433,null,null,0.466007938,0.797138393,1.646617379,-0.148800284,0.149776798,0.140323815
CAGL0M05335g,-0.463278957,0.471479094,0.60566815,-0.341186486,1.404626011,2.144711276,1.112426426,0.603140353,0.32853539,-0.550759638,0.404455306,0.243355446,-1.465069909,0.289587359,0.304572557,-0.752370661,0.404725969,1.034985838,0.18067976,0.523436993,0.53427691
CAGL0M05357g,-0.40656625,0.382094795,1.01145803,null,null,null,0.621803462,0.00545,0.110034491,-0.722248505,null,null,null,null,null,0.444605558,0.18231195,0.222376639,-0.301583781,null,null
CAGL0M05379g,0.170488571,0.175814894,0.656596423,-0.568870942,0.655505712,1.478188978,0.360237282,0.593399835,0.441945665,0.457076328,0.32051368,0.261952763,-0.555622316,0.152325645,0.0843,0.38152997,0.866518885,1.554169326,0.567885771,0.825088507,0.837589449
CAGL0M05423g,-0.520489955,0.245829544,0.797122127,-0.836160312,0.628190144,0.522357288,0.0786,0.262281914,0.283820768,-0.0583,0.539685978,0.843347562,-0.34630694,0.943517036,0.511531941,0.0827,0.374126837,0.585467559,-0.482916609,0.0018,0.0415
CAGL0M05489g,-0.431596485,0.439167578,0.393519122,-0.373335592,0.300352543,0.787742498,-0.642675319,0.373807539,0.288640467,-0.583222963,0.304913738,0.241647938,-0.219275479,0.162420833,0.381787621,-0.485042917,0.840697586,0.333107427,-0.350540123,0.17985383,0.160482653
CAGL0M05511g,0.0693,null,null,0.275404004,0.623806126,0.487411436,0.0531,0.762666625,0.43760622,0.555069286,0.162762837,0.172276522,0.759203163,0.358487407,0.419508197,1.117968374,0.471304759,0.300419132,2.749719377,2.224571751,2.100991235
CAGL0M05533g,0.352558276,null,null,-0.959285725,null,null,0.290928412,null,null,0.366218672,0.437159243,0.263294969,-0.369857516,null,null,null,null,null,-0.696256145,null,null
CAGL0M05577g,null,null,null,0.0824,0.201511183,0.313889593,null,null,null,-0.0516,0.664629501,0.49016008,null,null,null,0.950099106,null,null,0.347923303,null,null
CAGL0M05599g,-0.242662401,0.506121972,0.273504986,-1.508239838,0.802867258,0.468562054,-0.863738661,0.570560287,0.368265984,0.0587,1.181676997,1.262220268,-0.866075831,0.253326829,0.240091624,0.194103106,0.394010093,0.896220627,-0.154033234,0.221026892,0.261331029
CAGL0M05621g,-0.211480873,0.0225,0.80509696,-0.53078147,0.0209,0.956421127,1.730029384,null,null,-0.021,0.614598236,0.533652411,0.760603123,null,null,0.190156469,0.628592698,0.493044375,-0.202075237,0.30628303,0.245653328
CAGL0M05643g,0.809202402,0.353496821,0.894521647,1.132180672,0.866493269,1.655034133,1.325770161,null,null,0.234415843,0.172555409,0.149210069,0.598109172,0.614723232,0.54925618,0.407793261,0.114924949,0.656977094,0.20390167,0.073395671,0.00859
CAGL0M05665g,1.143046788,0.225298383,0.724453927,1.888121724,0.779600209,1.63834321,0.597786554,0.385016656,0.336923061,1.455689082,0.446277531,0.540482234,0.446486714,0.871820649,0.711461751,1.035163438,0.863903899,1.424768734,0.759921329,0.0686,0.00543
CAGL0M05687g,0.942186558,0.357319537,0.48250965,0.680503754,0.288016628,1.18302539,1.546503235,0.226475041,0.136062852,1.29680051,0.325059162,0.474455486,0.410707918,0.145815436,0.0943,1.133696812,0.132620621,0.556170749,0.271022599,0.0362,0.0645
CAGL0M05709g,-0.31452662,0.867933103,1.221458528,null,null,null,0.46786197,0.485967672,0.219278124,null,null,null,-1.67114653,null,null,0.289221628,null,null,-0.227603485,0.104623938,0.110116429
CAGL0M05731g,-0.164328389,0.408102171,0.32457394,-0.413079012,0.239967517,0.809391866,-0.710916741,0.419092159,0.384264575,0.0825,0.297270643,0.0372,-0.470715882,0.292562322,0.178322774,0.37381703,0.802470428,0.18232624,1.16116501,0.719142146,0.551455036
CAGL0M05753g,1.566655805,null,null,1.294245107,0.314548558,1.203920264,1.523258198,0.49848033,0.333536707,null,null,null,null,null,null,null,null,null,0.336915466,0.165496056,0.07
CAGL0M05775g,-0.881344254,0.383679124,0.858499,-2.895116746,1.508497106,0.552352059,-1.984285105,1.341559199,1.07502347,-3.601730538,0.821748963,0.604072404,-2.982189258,1.020459164,1.095620597,-2.523307641,0.928402223,0.205168359,0.218323954,0.270299499,0.289399141
CAGL0M05797g,null,null,null,-0.325060107,0.277342407,0.91993932,null,null,null,-1.797199656,0.128890371,0.119661756,-0.510437126,null,null,null,null,null,0.427010141,null,null
CAGL0M05841g,0.102055473,0.12702005,0.596814762,0.664838206,0.22428768,0.866023366,0.125909021,0.111126569,0.0933,1.076144549,0.320443369,0.359964787,1.041033525,0.179198154,0.175326032,1.043346198,0.110833271,0.538215515,-0.071311123,0.205295684,0.177561862
CAGL0M05863g,-0.862890098,1.158926018,1.846428788,0.107106594,0.700400424,1.515796139,0.620579332,0.344875123,0.332974193,0.441699954,0.242580437,0.19674468,-0.32278235,null,null,0.713357572,0.338518717,0.82870162,0.19361119,null,null
CAGL0M05885g,null,null,null,-0.781507996,1.257857645,0.193300689,-0.622509754,0.104636599,0.0374,-1.783632267,0.0419,0.00446,null,null,null,null,null,null,-0.217069295,0.0874,0.0986
CAGL0M05929g,0.994768789,0.041,0.622865265,-0.713943291,1.242696704,0.093,-0.54972631,0.701330418,0.586560133,0.810436908,0.259988691,0.174495907,0.66359913,0.243841677,0.200808624,-0.107401699,0.441148725,1.117427028,-0.16389272,0.328378598,0.260625872
CAGL0M05973g,-0.153877878,0.310896094,0.392514976,-1.237235948,0.890924557,0.250339225,-0.938449454,0.696477215,0.554825226,-0.769808269,0.348730801,0.348829092,-1.77021329,0.406034678,0.198894875,-1.018382038,0.320882208,0.943754936,-0.209969243,0.155015953,0.207517086
CAGL0M05995g,-0.524573505,1.225662299,1.526068193,1.78906566,1.053565896,0.302511752,null,null,null,0.174908785,0.732991903,0.474805746,2.562965267,0.455491721,0.280761512,0.0529,0.381772196,0.32552966,0.604653162,0.200398481,0.0363
CAGL0M06017g,-0.434503759,0.412861704,0.69492765,-0.716625109,null,null,null,null,null,-0.0646,0.237844762,0.127659227,null,null,null,null,null,null,0.0153,0.0216,0.0259
CAGL0M06039g,-1.706012666,null,null,null,null,null,null,null,null,-1.094805975,0.483852636,0.355650419,-2.276748112,null,null,null,null,null,null,null,null
CAGL0M06083g,-0.183814578,0.388378184,0.35255844,-3.067241027,0.44358299,0.638898865,2.080055439,0.110549513,0.0482,-0.204248121,0.330025794,0.383276891,-2.653745868,0.235663198,0.277996024,-0.127426231,0.237281199,0.47105695,-0.377827106,0.323793766,0.134573672
CAGL0M06105g,1.014276989,0.41861736,0.845984294,0.888878016,0.178583588,0.913374462,1.901471462,0.914762653,0.448733124,1.420307266,0.067408492,0.0347,0.753197278,null,null,1.695853784,0.113990696,0.541439944,0.239638821,0.135094891,0.0497
CAGL0M06127g,0.409836632,0.698049747,0.461050365,-0.697336104,0.727700246,1.535907754,0.41995299,null,null,0.111897559,0.556003586,0.860995914,-0.666611391,0.486490597,0.347911722,-0.0629,0.469552431,1.219716559,0.062,0.104213697,0.0291
CAGL0M06149g,0.520252607,null,null,-1.266543192,null,null,0.592656893,null,null,-1.366874424,0.0317,0.0541,null,null,null,-0.55403232,null,null,-0.0729,0.69160881,0.512451413
CAGL0M06171g,1.321632289,0.39981016,0.69950242,0.619545142,0.107564061,0.162464335,1.565255894,0.433377661,0.344328841,0.808180723,0.08,0.427072591,-0.606039383,0.385198276,0.384976206,0.375125746,0.636307525,1.284352306,-0.0152,0.0519,0.00572
CAGL0M06215g,null,null,null,-0.520813269,0.34296391,0.533643424,0.326095729,null,null,-0.18667866,0.0176,0.0446,null,null,null,-0.240497656,0.597175714,0.209592553,-0.0244,0.194262214,0.0892
CAGL0M06237g,0.236234141,0.284412893,0.458541651,2.099327112,0.624615106,0.543356308,0.277731212,0.239355063,0.0855,2.034366999,0.14665508,0.17350212,2.256098664,0.756405679,0.671554242,1.731279806,0.193785362,0.713306338,0.43506777,0.081496966,0.0947
CAGL0M06259g,null,null,null,-0.413959985,2.972412637,4.322420303,null,null,null,1.31659024,0.799310076,0.517096827,null,null,null,0.606144705,null,null,null,null,null
CAGL0M06303g,0.0896,0.0892,0.574370954,-2.030872185,0.673711166,1.721148488,-2.682954056,0.3555873,0.315968318,-1.720973976,0.2536887,0.261655683,-2.164284169,0.153745818,0.152168875,-1.779267746,0.462151943,1.099940712,0.132190671,0.105366625,0.164553274
CAGL0M06325g,null,null,null,1.528746153,0.86462249,1.374586246,null,null,null,3.013909587,0.874491159,0.571559417,1.967610171,null,null,2.494397429,null,null,null,null,null
CAGL0M06347g,-0.121243555,0.280386074,0.200894606,1.044545201,0.505216199,0.566315862,0.844237735,0.715850911,0.65100675,2.133131309,0.623558286,0.392391541,1.79456942,0.176420963,0.228494915,0.746467453,0.424349981,1.054874895,0.395425698,0.480384512,0.281696398
CAGL0M06369g,-0.789018451,0.384691837,0.335091017,-3.152954227,0.896130439,0.238177744,-1.509468543,0.645595269,0.475542005,-2.266697305,0.477017029,0.357893784,-1.891714741,null,null,-2.12586559,0.41700002,0.511242848,-0.214066251,0.150900246,0.141076219
CAGL0M06391g,null,null,null,1.505415207,0.209625077,0.320046437,-0.0102,null,null,-0.103741895,0.452782192,0.341052511,null,null,null,null,null,null,-0.243681451,null,null
CAGL0M06413g,0.245442058,0.815385233,1.324586355,1.771585878,0.160959384,0.251214853,null,null,null,1.361954989,null,null,0.575027523,null,null,1.003905531,0.576260692,1.291992546,-0.191396532,null,null
CAGL0M06457g,0.028677139,0.403616827,0.396351195,-0.074844167,3.597188558,5.628687499,null,null,null,-0.999860548,0.193453699,0.463508727,-2.908860098,0.807386741,0.66265825,-1.353504557,0.428379804,1.015440352,0.19068897,0.283564199,0.122153557
CAGL0M06479g,null,null,null,-0.215912803,0.388690299,0.598699314,null,null,null,-0.652566198,0.0233,0.017,null,null,null,null,null,null,-0.584962501,null,null
CAGL0M06501g,0.0662,0.47232538,0.985802657,-1.904764351,1.034804161,1.806266047,-1.347565269,0.846370648,0.637899773,-1.466530751,0.926211882,1.007975223,-2.051997263,0.427785741,0.363184221,-1.839588444,0.754097927,1.420609863,-0.119519948,0.337242411,0.146808863
CAGL0M06523g,0.185814914,0.341497115,0.870060946,-1.821359594,0.950503592,2.097550916,-1.482602399,0.905692152,0.664104636,-1.602969389,0.597452985,0.582505337,-2.005310339,0.183824677,0.1896142,-1.811519357,0.62768778,1.295952764,0.125262983,0.0952,0.164330845
CAGL0M06545g,-0.689463272,null,null,0.454463603,0.135062363,0.204865266,1.891623839,null,null,0.808260776,0.278917935,0.155467891,-0.135819419,null,null,-1.058436827,null,null,0.0501,null,null
CAGL0M06567g,-0.118073503,0.524403161,0.696810228,-1.657422186,0.817736462,1.289278184,-0.118870465,null,null,-2.514886513,0.409737616,0.3112571,null,null,null,null,null,null,0.00688,0.186127067,0.0837
CAGL0M06655g,0.625899095,0.333788854,0.843201251,-0.525907037,0.501925653,1.494943474,-0.822229037,0.932993431,0.685291568,-0.531782181,0.824841168,0.851217192,-0.745578841,0.339306832,0.276440076,-1.382591148,0.521876067,1.15761518,-0.0845,0.205182518,0.126890259
CAGL0M06677g,0.577020975,0.388145733,0.894140177,-0.940609793,0.523903388,1.707441853,-1.561807016,0.0813,0.0746,-0.0415,0.313263745,0.0466,-1.163855874,0.128297651,0.13841409,-1.441567873,0.956328048,1.88609242,0.0375,0.41282439,0.202252603
CAGL0M06699g,null,null,null,-0.278842097,0.0119,0.0214,0.330424165,0.306555373,0.105724409,0.64005396,0.0779,0.01976548,null,null,null,null,null,null,-0.648548841,0.464485973,0.353596811
CAGL0M06721g,-0.298194922,0.414607678,0.944065504,null,null,null,0.697692396,0.290981933,0.309881654,null,null,null,0.049253409,null,null,0.197636396,0.315476479,0.427452657,-0.528327689,0.387509366,0.300849643
CAGL0M06765g,null,null,null,0.0802,null,null,1.995373527,0.07,0.00971,-0.340887557,0.455165734,0.275652946,null,null,null,-0.5162711,0.646974275,0.237428562,0.242186074,0.103566977,0.0287
CAGL0M06787g,null,null,null,-1.46417497,0.897654933,0.291204197,null,null,null,-0.945978497,0.747085153,0.621128938,null,null,null,-0.613666991,0.589106862,0.289464013,-0.230185526,null,null
CAGL0M06831g,0.0468,0.235315789,0.604283793,-0.642567977,0.50807533,1.380892204,0.355312343,0.0664,0.0692,-0.453364835,0.199538753,0.425696186,-0.946220645,0.279185265,0.230971532,-0.833918624,0.334402861,0.95915138,-0.00538,0.126538616,0.044
CAGL0M06853g,1.234931692,null,null,1.585016659,1.577915494,0.458040155,null,null,null,1.477480959,1.667928014,1.838058289,3.406851628,1.728845124,1.134819837,2.407456336,1.259467551,2.541853777,0.284480119,0.24254177,0.202615833
CAGL0M06875g,-0.933461788,null,null,1.027409632,0.795523223,1.259245798,0.223886178,null,null,1.207744648,0.548078952,0.745144448,0.638650405,0.612217404,0.357232285,1.995421977,0.603780839,1.289148231,0.591820451,0.0711,0.0877
CAGL0M06919g,-0.117330308,0.24258548,0.685082711,-2.202479465,null,null,0.565447033,0.614550699,0.402304856,-0.571308351,0.0839,0.0238,0.207641466,null,null,null,null,null,-0.565477618,0.0306,0.0199
CAGL0M06941g,-0.110217896,0.450589648,0.447792599,null,null,null,-0.617210743,2.080066733,1.540182887,null,null,null,-2.04090526,1.063391861,0.848343111,-1.707595078,0.252086529,0.259383887,0.0779,0.00989,0.0469
CAGL0M06963g,null,null,null,0.340865138,0.823637611,0.250494553,1.996517751,null,null,3.685770663,0.736878217,0.441132239,null,null,null,3.289109857,0.904915528,1.55006029,3.119356177,null,null
CAGL0M06985g,null,null,null,0.472877351,null,null,null,null,null,0.124953311,0.291185733,0.163785535,null,null,null,-0.199816958,0.160813411,0.0308,null,null,null
CAGL0M07007g,0.371192908,0.685292124,1.404187259,null,null,null,0.856088331,0.108012208,0.0981,1.798440638,0.126052966,0.138893521,0.53725262,null,null,1.221360271,0.168033491,0.996606721,0.0261,null,null
CAGL0M07029g,-0.0628,0.491685196,0.321136476,-0.45892438,0.307453695,0.8286614,-0.474704769,0.222936679,0.095,-0.29080118,0.338252284,0.613268644,-0.740238689,0.113774795,0.168474812,-0.397186595,0.216333521,0.457368914,-0.332416607,0.070924504,0.0736
CAGL0M07051g,-0.296911398,null,null,0.00438,0.00253,0.000705,null,null,null,0.439164327,0.0173,0.0443,null,null,null,1.211437325,null,null,0.105785349,0.448139658,0.342356172
CAGL0M07095g,0.0847,0.32142769,0.436145487,-0.186023033,0.252920896,0.780433958,-0.228557605,0.46496131,0.342908594,-0.225665904,0.224416915,0.429525778,-0.349478969,0.372770501,0.297596889,-0.562791151,0.280992058,0.497174569,-0.319828096,0.210399921,0.210078478
CAGL0M07117g,-1.749163182,null,null,0.076397035,0.147893997,0.224663236,null,null,null,0.397135029,0.320562062,0.183727503,null,null,null,-0.0802,null,null,0.51390441,0.0925,0.0213
CAGL0M07139g,0.672580889,null,null,null,null,null,1.100141764,1.08798161,0.528035045,null,null,null,0.517892258,null,null,0.364288213,0.313531565,0.0529,0.108190409,0.131252763,0.127923713
CAGL0M07161g,0.256821893,0.132877673,0.683114524,-1.29896245,1.040138203,1.842455109,-0.711849916,0.618115519,0.459438048,-1.099660627,0.281079026,0.393981931,-1.493298914,0.504591907,0.416992496,-1.193375603,0.591093279,1.235074657,0.0761,0.122079041,0.101195987
CAGL0M07205g,-0.303665888,null,null,2.024947425,0.575111596,0.900352337,null,null,null,1.474022581,0.0623,0.00927,1.768244761,null,null,0.842977147,0.219888969,0.00159,0.682125235,null,null
CAGL0M07227g,-0.279089851,0.625036969,0.265256638,0.892348485,1.864449544,2.631652786,-1.006551869,1.515557825,1.740272325,null,null,null,-2.722077559,null,null,-1.798267618,0.105689172,0.586366594,-0.183195336,0.371341025,0.289827436
CAGL0M07271g,0.331331925,0.594599659,0.297295311,-0.314312587,0.828299085,1.621881769,-0.318056256,1.148594694,0.980325689,-0.716648763,0.465323977,0.290022424,0.517148203,0.59107508,0.463267595,-0.2409948,0.369854438,0.978761244,0.444822942,0.511145709,0.539994655
CAGL0M07293g,-2.046325171,0.164565443,0.559401699,-2.243389684,0.212681733,0.324776295,-1.158431524,0.120182125,0.0189,-1.057949474,0.00428,0.0356,-1.582120378,0.278517327,0.145932611,-0.65301162,0.298641421,0.855497016,-0.949126861,0.131860098,0.128330094
CAGL0M07315g,-0.515271084,0.467663328,0.853104995,-0.959009158,0.951120656,0.355105382,-1.170843465,2.349007295,1.308231291,-0.551279504,0.177120569,0.443647161,-0.557230692,0.278862383,0.0962,-0.264871839,0.403728297,0.678889024,-0.158353543,0.383719601,0.216224415
